datetime,rented_bike_count,temperature_c,humidity_pct,wind_speed_mps,visibility_10m,solar_radiation_mj_m2,rainfall_mm,snowfall_cm,hour_sin,hour_cos,is_weekend,is_holiday,functioning_day,season_winter,season_spring,season_summer,season_autumn
2018-04-17 10:00:00,731.0,14.7,31.0,1.1,1240.0,2.04,0.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 11:00:00,822.0,16.9,27.0,1.5,1354.0,2.66,0.0,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 12:00:00,1112.0,18.0,26.0,2.2,1459.0,3.03,0.0,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 13:00:00,1007.0,19.1,26.0,2.5,1134.0,3.16,0.0,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 14:00:00,1037.0,19.8,23.0,2.6,1472.0,3.01,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 15:00:00,1120.0,19.9,26.0,3.5,1628.0,2.8,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 16:00:00,1312.0,19.5,28.0,3.0,1605.0,2.24,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 17:00:00,1632.0,18.3,29.0,4.3,1626.0,1.61,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 18:00:00,1727.0,17.1,31.0,3.3,1501.0,0.93,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 19:00:00,1356.0,14.5,31.0,3.1,1558.0,0.25,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 20:00:00,1290.0,12.5,31.0,3.8,1746.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 21:00:00,1320.0,11.7,31.0,2.6,1617.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 22:00:00,1071.0,11.0,34.0,1.2,1529.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-17 23:00:00,680.0,10.1,41.0,1.1,1509.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 00:00:00,515.0,9.6,44.0,2.2,1417.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 01:00:00,375.0,8.9,45.0,2.1,1456.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 02:00:00,260.0,8.7,44.0,1.6,1684.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 03:00:00,164.0,7.9,45.0,0.7,1770.0,0.0,0.0,0.0,0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 04:00:00,105.0,7.2,49.0,0.8,1546.0,0.0,0.0,0.0,0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 05:00:00,154.0,6.7,50.0,1.6,1774.0,0.0,0.0,0.0,0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 06:00:00,395.0,6.2,52.0,0.8,1609.0,0.0,0.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 07:00:00,1083.0,6.4,51.0,1.0,1398.0,0.19,0.0,0.0,0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 08:00:00,1815.0,8.3,36.0,0.6,1335.0,0.82,0.0,0.0,0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 09:00:00,987.0,11.2,31.0,1.7,1299.0,1.59,0.0,0.0,0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 10:00:00,761.0,13.7,26.0,2.3,1476.0,2.25,0.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 11:00:00,845.0,15.5,22.0,1.4,1762.0,2.82,0.0,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 12:00:00,1047.0,16.5,17.0,3.3,1819.0,3.13,0.0,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 13:00:00,975.0,17.7,16.0,2.8,1824.0,3.27,0.0,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 14:00:00,967.0,18.9,15.0,1.8,1822.0,3.17,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 15:00:00,1149.0,19.0,21.0,3.3,1716.0,2.88,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 16:00:00,1346.0,18.5,22.0,2.7,1515.0,2.27,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 17:00:00,1738.0,17.8,26.0,3.3,1439.0,1.63,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 18:00:00,1918.0,16.6,33.0,3.4,1182.0,0.86,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 19:00:00,842.0,14.7,40.0,2.4,1207.0,0.21,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 20:00:00,1346.0,13.0,41.0,2.3,1164.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 21:00:00,1209.0,12.1,40.0,2.0,1308.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 22:00:00,1003.0,11.3,42.0,1.6,1189.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-18 23:00:00,671.0,10.7,42.0,0.9,1236.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 00:00:00,520.0,9.8,44.0,1.4,1268.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 01:00:00,42.0,9.3,45.0,0.8,1263.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 02:00:00,281.0,8.8,49.0,0.7,1272.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 03:00:00,206.0,8.6,53.0,1.5,1185.0,0.0,0.0,0.0,0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 04:00:00,125.0,8.3,53.0,1.1,1007.0,0.0,0.0,0.0,0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 05:00:00,153.0,7.9,59.0,1.4,1005.0,0.0,0.0,0.0,0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 06:00:00,367.0,7.6,55.0,1.2,1021.0,0.0,0.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 07:00:00,254.0,7.7,48.0,0.4,1110.0,0.19,0.0,0.0,0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 08:00:00,20.0,9.6,39.0,0.8,1003.0,0.79,0.0,0.0,0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 09:00:00,316.0,12.4,29.0,1.5,1380.0,1.49,0.0,0.0,0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 10:00:00,139.0,14.7,29.0,1.7,1070.0,2.07,0.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 11:00:00,795.0,16.1,23.0,2.5,1361.0,2.52,0.0,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 12:00:00,919.0,17.8,21.0,2.7,1335.0,2.79,0.0,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 13:00:00,930.0,19.2,17.0,2.2,1448.0,2.89,0.0,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 14:00:00,996.0,20.5,17.0,3.1,1512.0,2.83,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 15:00:00,1039.0,20.2,21.0,4.8,1161.0,2.53,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 16:00:00,1198.0,19.8,25.0,4.4,1132.0,2.02,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 17:00:00,1534.0,20.1,27.0,1.9,1088.0,1.38,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 18:00:00,2198.0,19.1,31.0,3.0,958.0,0.7,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 19:00:00,1489.0,17.4,34.0,2.2,779.0,0.16,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 20:00:00,1313.0,15.5,38.0,1.7,745.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 21:00:00,1165.0,14.2,44.0,2.4,1290.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 22:00:00,1054.0,13.4,49.0,1.1,1326.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-19 23:00:00,677.0,12.9,51.0,1.7,1200.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 00:00:00,553.0,12.4,56.0,0.5,1028.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 01:00:00,436.0,11.8,60.0,0.2,918.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 02:00:00,305.0,11.7,63.0,0.5,904.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 03:00:00,188.0,11.3,61.0,0.3,934.0,0.0,0.0,0.0,0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 04:00:00,134.0,11.4,60.0,0.8,932.0,0.0,0.0,0.0,0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 05:00:00,168.0,11.4,60.0,0.4,851.0,0.0,0.0,0.0,0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 06:00:00,414.0,11.2,63.0,0.7,821.0,0.0,0.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 07:00:00,979.0,11.3,62.0,0.7,774.0,0.17,0.0,0.0,0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 08:00:00,1659.0,13.0,54.0,1.2,738.0,0.68,0.0,0.0,0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 09:00:00,962.0,15.8,42.0,0.9,683.0,1.37,0.0,0.0,0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 10:00:00,708.0,18.2,36.0,1.0,620.0,1.99,0.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 11:00:00,805.0,20.6,34.0,2.2,705.0,2.51,0.0,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 12:00:00,1019.0,22.5,33.0,1.8,894.0,2.88,0.0,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 13:00:00,973.0,24.2,30.0,1.5,835.0,3.03,0.0,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 14:00:00,970.0,25.9,28.0,2.2,808.0,2.92,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 15:00:00,1080.0,26.1,27.0,1.8,581.0,2.59,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 16:00:00,1206.0,25.7,30.0,3.4,600.0,2.07,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 17:00:00,1543.0,25.6,30.0,2.3,671.0,1.47,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 18:00:00,2268.0,24.7,33.0,2.3,687.0,0.78,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 19:00:00,1578.0,22.9,35.0,1.8,714.0,0.22,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 20:00:00,1358.0,21.1,43.0,1.8,788.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 21:00:00,1213.0,19.2,50.0,1.5,842.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 22:00:00,1183.0,18.2,52.0,1.3,818.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-20 23:00:00,891.0,17.3,57.0,0.6,807.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 00:00:00,707.0,16.3,59.0,0.2,756.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 01:00:00,628.0,15.5,60.0,1.1,658.0,0.0,0.0,0.0,0.25881904,0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 02:00:00,436.0,14.7,63.0,1.8,611.0,0.0,0.0,0.0,0.5,0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 03:00:00,307.0,14.2,62.0,1.4,583.0,0.0,0.0,0.0,0.70710677,0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 04:00:00,166.0,13.6,67.0,1.6,521.0,0.0,0.0,0.0,0.8660254,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 05:00:00,122.0,13.0,70.0,0.5,385.0,0.0,0.0,0.0,0.9659258,0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 06:00:00,184.0,12.3,67.0,0.5,483.0,0.0,0.0,0.0,1.0,6.123234e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 07:00:00,324.0,12.5,68.0,1.1,457.0,0.22,0.0,0.0,0.9659258,-0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 08:00:00,600.0,14.6,54.0,0.9,431.0,0.89,0.0,0.0,0.8660254,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 09:00:00,647.0,18.1,33.0,1.1,512.0,1.61,0.0,0.0,0.70710677,-0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 10:00:00,702.0,20.6,24.0,2.0,950.0,2.29,0.0,0.0,0.5,-0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 11:00:00,872.0,23.1,19.0,2.0,1172.0,2.85,0.0,0.0,0.25881904,-0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 12:00:00,1130.0,24.3,14.0,3.3,1701.0,3.19,0.0,0.0,1.2246469e-16,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 13:00:00,1315.0,24.6,10.0,2.7,2000.0,3.31,0.0,0.0,-0.25881904,-0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 14:00:00,1511.0,25.0,14.0,3.8,1858.0,3.29,0.0,0.0,-0.5,-0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 15:00:00,1730.0,25.0,13.0,4.1,2000.0,2.98,0.0,0.0,-0.70710677,-0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 16:00:00,1942.0,24.8,13.0,3.3,1955.0,2.5,0.0,0.0,-0.8660254,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 17:00:00,2032.0,23.2,12.0,3.6,2000.0,1.69,0.0,0.0,-0.9659258,-0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 18:00:00,1986.0,22.2,11.0,3.0,2000.0,0.98,0.0,0.0,-1.0,-1.8369701e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 19:00:00,1711.0,20.7,15.0,2.0,2000.0,0.34,0.0,0.0,-0.9659258,0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 20:00:00,1581.0,19.1,18.0,1.2,2000.0,0.0,0.0,0.0,-0.8660254,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 21:00:00,1491.0,17.8,21.0,1.2,2000.0,0.0,0.0,0.0,-0.70710677,0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 22:00:00,1292.0,16.7,28.0,1.0,1996.0,0.0,0.0,0.0,-0.5,0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-21 23:00:00,988.0,16.0,33.0,0.5,1996.0,0.0,0.0,0.0,-0.25881904,0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 00:00:00,826.0,15.9,35.0,0.3,1995.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 01:00:00,578.0,15.9,39.0,0.2,2000.0,0.0,0.0,0.0,0.25881904,0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 02:00:00,410.0,15.4,41.0,0.5,1319.0,0.0,0.0,0.0,0.5,0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 03:00:00,289.0,15.2,31.0,0.3,2000.0,0.0,0.0,0.0,0.70710677,0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 04:00:00,192.0,14.9,35.0,0.8,2000.0,0.0,0.0,0.0,0.8660254,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 05:00:00,136.0,14.8,38.0,0.6,2000.0,0.0,0.0,0.0,0.9659258,0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 06:00:00,155.0,14.6,42.0,0.5,2000.0,0.0,0.0,0.0,1.0,6.123234e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 07:00:00,278.0,15.0,41.0,0.3,2000.0,0.12,0.0,0.0,0.9659258,-0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 08:00:00,429.0,16.3,40.0,0.8,1982.0,0.25,0.0,0.0,0.8660254,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 09:00:00,247.0,16.9,45.0,0.9,1958.0,0.27,0.0,0.0,0.70710677,-0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 10:00:00,486.0,16.3,62.0,0.8,1639.0,0.27,0.3,0.0,0.5,-0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 11:00:00,424.0,17.4,54.0,0.9,1840.0,0.51,0.0,0.0,0.25881904,-0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 12:00:00,631.0,18.9,44.0,0.9,1910.0,0.75,0.0,0.0,1.2246469e-16,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 13:00:00,842.0,20.5,35.0,1.1,2000.0,1.13,0.0,0.0,-0.25881904,-0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 14:00:00,384.0,20.7,32.0,1.5,1996.0,0.69,0.0,0.0,-0.5,-0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 15:00:00,234.0,19.6,44.0,2.4,1885.0,0.47,0.2,0.0,-0.70710677,-0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 16:00:00,103.0,19.1,52.0,0.9,1583.0,0.37,0.0,0.0,-0.8660254,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 17:00:00,46.0,17.9,65.0,1.2,965.0,0.13,1.0,0.0,-0.9659258,-0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 18:00:00,63.0,16.1,73.0,1.3,1298.0,0.11,0.5,0.0,-1.0,-1.8369701e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 19:00:00,32.0,15.2,64.0,1.7,1185.0,0.02,0.5,0.0,-0.9659258,0.25881904,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 20:00:00,12.0,13.3,80.0,1.8,821.0,0.0,1.5,0.0,-0.8660254,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 21:00:00,24.0,12.0,86.0,2.3,681.0,0.0,2.5,0.0,-0.70710677,0.70710677,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 22:00:00,13.0,11.6,89.0,2.0,469.0,0.0,4.0,0.0,-0.5,0.8660254,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-22 23:00:00,18.0,11.3,94.0,1.6,368.0,0.0,3.0,0.0,-0.25881904,0.9659258,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 00:00:00,81.0,10.7,94.0,2.6,477.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 01:00:00,41.0,10.6,87.0,2.3,1523.0,0.0,0.1,0.0,0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 02:00:00,21.0,10.2,90.0,2.2,490.0,0.0,0.9,0.0,0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 03:00:00,8.0,9.9,93.0,2.3,990.0,0.0,0.5,0.0,0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 04:00:00,2.0,9.5,95.0,2.4,410.0,0.0,3.5,0.0,0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 05:00:00,6.0,9.2,95.0,2.3,404.0,0.0,2.5,0.0,0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 06:00:00,5.0,9.1,95.0,2.7,373.0,0.0,7.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 07:00:00,17.0,9.0,95.0,2.3,294.0,0.0,6.0,0.0,0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 08:00:00,25.0,8.8,95.0,2.8,519.0,0.03,5.0,0.0,0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 09:00:00,9.0,8.5,95.0,2.6,447.0,0.1,8.0,0.0,0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 10:00:00,12.0,8.6,95.0,2.5,578.0,0.2,4.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 11:00:00,10.0,8.9,91.0,2.2,437.0,0.29,1.5,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 12:00:00,10.0,9.0,96.0,1.9,481.0,0.43,5.5,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 13:00:00,11.0,9.3,95.0,2.3,419.0,0.4,2.5,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 14:00:00,17.0,9.4,96.0,2.6,304.0,0.39,4.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 15:00:00,14.0,9.5,96.0,2.2,350.0,0.31,1.5,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 16:00:00,41.0,9.6,96.0,1.7,1409.0,0.23,1.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 17:00:00,42.0,9.4,95.0,1.9,660.0,0.11,0.5,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 18:00:00,39.0,9.4,96.0,1.9,600.0,0.07,1.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 19:00:00,50.0,9.4,95.0,1.8,531.0,0.03,1.5,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 20:00:00,37.0,9.4,95.0,1.6,740.0,0.0,1.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 21:00:00,82.0,9.4,94.0,2.1,869.0,0.0,1.5,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 22:00:00,164.0,9.6,90.0,1.9,2000.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-23 23:00:00,233.0,9.8,87.0,1.9,2000.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-24 00:00:00,213.0,9.8,86.0,1.3,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-24 01:00:00,157.0,10.1,83.0,1.6,2000.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-04-24 02:00:00,68.0,10.1,83.0,1.4,2000.0,0.0,0.1,0.0,0.5,0.8660254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
